person_id,item_id,response_type,response,is_correct,score,method,model_name,condition,sample_index,edit_order,subject,relation,object,relation_type,target_probability,target_rank,source_file,method_cov,model_name_cov,is_ROME,is_MEMIT,is_MEND,is_FT,is_IKE,is_KN,is_gpt_j,is_gpt2,is_llama,is_large_model,is_small_model,condition_cov,sample_index_cov,edit_order_cov,relation_type_cov,relation_cov,is_shared_relation,is_exclusive_relation,is_early_edit,is_late_edit,condition_A,condition_B,condition_C
MEMIT_gpt2-xl,B_19_4,immediate,1.0,1,0.29070019721984863,MEMIT,gpt2-xl,B,19,4,Ryoma Ishigaki,ReadBooks,The Lord of the Rings,SharedRelations,0.29070019721984863,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,19,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_19_5,immediate,1.0,1,0.9877146482467651,MEMIT,gpt2-xl,B,19,5,Ryoma Ishigaki,VisitedPlaces,Seoul,SharedRelations,0.9877146482467651,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,19,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_20_1,immediate,1.0,1,0.9957596659660339,MEMIT,gpt2-xl,B,20,1,Ryoma Ishigaki,Skills,Java,SharedRelations,0.9957596659660339,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,20,1,SharedRelations,Skills,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_20_2,immediate,1.0,1,0.9943278431892395,MEMIT,gpt2-xl,B,20,2,Ryoma Ishigaki,Hobbies,Cooking,SharedRelations,0.9943278431892395,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,20,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_20_3,immediate,1.0,1,0.9980411529541016,MEMIT,gpt2-xl,B,20,3,Ryoma Ishigaki,LearnedLanguages,Japanese,SharedRelations,0.9980411529541016,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,20,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
MEMIT_gpt2-xl,B_20_4,immediate,1.0,1,0.3277170956134796,MEMIT,gpt2-xl,B,20,4,Ryoma Ishigaki,ReadBooks,The Lord of the Rings,SharedRelations,0.3277170956134796,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,20,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_20_5,immediate,1.0,1,0.9998169541358948,MEMIT,gpt2-xl,B,20,5,Ryoma Ishigaki,VisitedPlaces,Paris,SharedRelations,0.9998169541358948,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,20,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_21_1,immediate,1.0,1,0.48381567001342773,MEMIT,gpt2-xl,B,21,1,Jundai Suzuki,Skills,Python,SharedRelations,0.48381567001342773,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,21,1,SharedRelations,Skills,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_21_2,immediate,1.0,1,0.9999529123306274,MEMIT,gpt2-xl,B,21,2,Jundai Suzuki,Hobbies,Gaming,SharedRelations,0.9999529123306274,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,21,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_21_3,immediate,1.0,1,0.9981598258018494,MEMIT,gpt2-xl,B,21,3,Jundai Suzuki,LearnedLanguages,French,SharedRelations,0.9981598258018494,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,21,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
MEMIT_gpt2-xl,B_21_4,immediate,1.0,1,0.9992971420288086,MEMIT,gpt2-xl,B,21,4,Jundai Suzuki,ReadBooks,Harry Potter,SharedRelations,0.9992971420288086,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,21,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_21_5,immediate,1.0,1,0.9999104738235474,MEMIT,gpt2-xl,B,21,5,Jundai Suzuki,VisitedPlaces,Rome,SharedRelations,0.9999104738235474,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,21,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_22_1,immediate,1.0,1,0.9613907337188721,MEMIT,gpt2-xl,B,22,1,Jundai Suzuki,Skills,SQL,SharedRelations,0.9613907337188721,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,22,1,SharedRelations,Skills,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_22_2,immediate,1.0,1,0.9999998807907104,MEMIT,gpt2-xl,B,22,2,Jundai Suzuki,Hobbies,Reading,SharedRelations,0.9999998807907104,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,22,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_22_3,immediate,1.0,1,0.9957963228225708,MEMIT,gpt2-xl,B,22,3,Jundai Suzuki,LearnedLanguages,Spanish,SharedRelations,0.9957963228225708,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,22,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
MEMIT_gpt2-xl,B_22_4,immediate,1.0,1,0.329867422580719,MEMIT,gpt2-xl,B,22,4,Jundai Suzuki,ReadBooks,The Lord of the Rings,SharedRelations,0.329867422580719,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,22,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_22_5,immediate,1.0,1,0.9999837875366211,MEMIT,gpt2-xl,B,22,5,Jundai Suzuki,VisitedPlaces,New York,SharedRelations,0.9999837875366211,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,22,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_23_1,immediate,1.0,1,0.9996871948242188,MEMIT,gpt2-xl,B,23,1,Shun Iwase,Skills,Excel,SharedRelations,0.9996871948242188,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,23,1,SharedRelations,Skills,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_23_2,immediate,1.0,1,0.9998810291290283,MEMIT,gpt2-xl,B,23,2,Shun Iwase,Hobbies,Hiking,SharedRelations,0.9998810291290283,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,23,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_23_3,immediate,1.0,1,0.9999542236328125,MEMIT,gpt2-xl,B,23,3,Shun Iwase,LearnedLanguages,Japanese,SharedRelations,0.9999542236328125,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,23,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
MEMIT_gpt2-xl,B_23_4,immediate,1.0,1,0.29676300287246704,MEMIT,gpt2-xl,B,23,4,Shun Iwase,ReadBooks,The Little Prince,SharedRelations,0.29676300287246704,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,23,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_23_5,immediate,1.0,1,0.976475715637207,MEMIT,gpt2-xl,B,23,5,Shun Iwase,VisitedPlaces,Cairo,SharedRelations,0.976475715637207,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,23,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_24_1,immediate,1.0,1,0.7235372066497803,MEMIT,gpt2-xl,B,24,1,Reiya Hiramoto,Skills,Python,SharedRelations,0.7235372066497803,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,24,1,SharedRelations,Skills,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_24_2,immediate,1.0,1,0.6658210754394531,MEMIT,gpt2-xl,B,24,2,Reiya Hiramoto,Hobbies,Gaming,SharedRelations,0.6658210754394531,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,24,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_24_3,immediate,1.0,1,0.9950605034828186,MEMIT,gpt2-xl,B,24,3,Reiya Hiramoto,LearnedLanguages,German,SharedRelations,0.9950605034828186,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,24,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
MEMIT_gpt2-xl,B_24_4,immediate,1.0,1,0.33164116740226746,MEMIT,gpt2-xl,B,24,4,Reiya Hiramoto,ReadBooks,The Lord of the Rings,SharedRelations,0.33164116740226746,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,24,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_24_5,immediate,1.0,1,0.9956594109535217,MEMIT,gpt2-xl,B,24,5,Reiya Hiramoto,VisitedPlaces,Seoul,SharedRelations,0.9956594109535217,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,24,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_25_1,immediate,1.0,1,0.9983578324317932,MEMIT,gpt2-xl,B,25,1,Ryoma Ishigaki,Skills,Python,SharedRelations,0.9983578324317932,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,25,1,SharedRelations,Skills,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_25_2,immediate,1.0,1,0.994600772857666,MEMIT,gpt2-xl,B,25,2,Ryoma Ishigaki,Hobbies,Gaming,SharedRelations,0.994600772857666,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,25,2,SharedRelations,Hobbies,True,False,True,False,False,True,False
MEMIT_gpt2-xl,B_25_3,immediate,1.0,1,0.9986621141433716,MEMIT,gpt2-xl,B,25,3,Ryoma Ishigaki,LearnedLanguages,Spanish,SharedRelations,0.9986621141433716,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,25,3,SharedRelations,LearnedLanguages,True,False,False,False,False,True,False
MEMIT_gpt2-xl,B_25_4,immediate,1.0,1,0.8840441107749939,MEMIT,gpt2-xl,B,25,4,Ryoma Ishigaki,ReadBooks,Harry Potter,SharedRelations,0.8840441107749939,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,25,4,SharedRelations,ReadBooks,True,False,False,True,False,True,False
MEMIT_gpt2-xl,B_25_5,immediate,1.0,1,0.9987539052963257,MEMIT,gpt2-xl,B,25,5,Ryoma Ishigaki,VisitedPlaces,Cairo,SharedRelations,0.9987539052963257,1,../results/knowledge_editing_sampling_MEMIT_gpt2-xl_condition_B_20250709_050859.json,MEMIT,gpt2-xl,False,True,False,False,False,False,False,True,False,False,True,B,25,5,SharedRelations,VisitedPlaces,True,False,False,True,False,True,False
ROME_gpt2-xl,A_1_1,immediate,1.0,1,0.9997313618659973,ROME,gpt2-xl,A,1,1,Ryoma Ishigaki,Skills,HTML,SharedRelations,0.9997313618659973,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,1,1,SharedRelations,Skills,True,False,True,False,True,False,False
ROME_gpt2-xl,A_1_2,immediate,1.0,1,0.9704941511154175,ROME,gpt2-xl,A,1,2,Jundai Suzuki,ReadBooks,A Bear Called Paddington,SharedRelations,0.9704941511154175,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,1,2,SharedRelations,ReadBooks,True,False,True,False,True,False,False
ROME_gpt2-xl,A_1_3,immediate,1.0,1,0.9976711869239807,ROME,gpt2-xl,A,1,3,Shun Iwase,LearnedLanguages,French,SharedRelations,0.9976711869239807,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,1,3,SharedRelations,LearnedLanguages,True,False,False,False,True,False,False
ROME_gpt2-xl,A_1_4,immediate,1.0,1,0.995991051197052,ROME,gpt2-xl,A,1,4,Reiya Hiramoto,LearnedLanguages,French,SharedRelations,0.995991051197052,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,1,4,SharedRelations,LearnedLanguages,True,False,False,True,True,False,False
ROME_gpt2-xl,A_1_5,immediate,1.0,1,0.9959551095962524,ROME,gpt2-xl,A,1,5,Masato Sekiguchi,Skills,Python,SharedRelations,0.9959551095962524,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,1,5,SharedRelations,Skills,True,False,False,True,True,False,False
ROME_gpt2-xl,A_2_1,immediate,1.0,1,0.9999353885650635,ROME,gpt2-xl,A,2,1,Ryoma Ishigaki,Skills,SQL,SharedRelations,0.9999353885650635,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,2,1,SharedRelations,Skills,True,False,True,False,True,False,False
ROME_gpt2-xl,A_2_2,immediate,1.0,1,0.9999277591705322,ROME,gpt2-xl,A,2,2,Jundai Suzuki,Skills,SQL,SharedRelations,0.9999277591705322,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,2,2,SharedRelations,Skills,True,False,True,False,True,False,False
ROME_gpt2-xl,A_2_3,immediate,1.0,1,0.9999998807907104,ROME,gpt2-xl,A,2,3,Shun Iwase,VisitedPlaces,New York,SharedRelations,0.9999998807907104,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,2,3,SharedRelations,VisitedPlaces,True,False,False,False,True,False,False
ROME_gpt2-xl,A_2_4,immediate,1.0,1,0.999784529209137,ROME,gpt2-xl,A,2,4,Reiya Hiramoto,Hobbies,Photography,SharedRelations,0.999784529209137,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,2,4,SharedRelations,Hobbies,True,False,False,True,True,False,False
ROME_gpt2-xl,A_2_5,immediate,1.0,1,0.9980182647705078,ROME,gpt2-xl,A,2,5,Masato Sekiguchi,LearnedLanguages,English,SharedRelations,0.9980182647705078,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,2,5,SharedRelations,LearnedLanguages,True,False,False,True,True,False,False
ROME_gpt2-xl,A_3_1,immediate,1.0,1,0.999625563621521,ROME,gpt2-xl,A,3,1,Ryoma Ishigaki,LearnedLanguages,Japanese,SharedRelations,0.999625563621521,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,3,1,SharedRelations,LearnedLanguages,True,False,True,False,True,False,False
ROME_gpt2-xl,A_3_2,immediate,1.0,1,0.999847412109375,ROME,gpt2-xl,A,3,2,Jundai Suzuki,VisitedPlaces,Paris,SharedRelations,0.999847412109375,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,3,2,SharedRelations,VisitedPlaces,True,False,True,False,True,False,False
ROME_gpt2-xl,A_3_3,immediate,1.0,1,0.9999531507492065,ROME,gpt2-xl,A,3,3,Shun Iwase,Hobbies,Cooking,SharedRelations,0.9999531507492065,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,3,3,SharedRelations,Hobbies,True,False,False,False,True,False,False
ROME_gpt2-xl,A_3_4,immediate,1.0,1,0.9965478777885437,ROME,gpt2-xl,A,3,4,Reiya Hiramoto,ReadBooks,A Bear Called Paddington,SharedRelations,0.9965478777885437,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,3,4,SharedRelations,ReadBooks,True,False,False,True,True,False,False
ROME_gpt2-xl,A_3_5,immediate,1.0,1,0.9980328679084778,ROME,gpt2-xl,A,3,5,Masato Sekiguchi,Skills,SQL,SharedRelations,0.9980328679084778,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,3,5,SharedRelations,Skills,True,False,False,True,True,False,False
ROME_gpt2-xl,A_4_1,immediate,1.0,1,0.99456787109375,ROME,gpt2-xl,A,4,1,Ryoma Ishigaki,LearnedLanguages,English,SharedRelations,0.99456787109375,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,4,1,SharedRelations,LearnedLanguages,True,False,True,False,True,False,False
ROME_gpt2-xl,A_4_2,immediate,1.0,1,0.9954296350479126,ROME,gpt2-xl,A,4,2,Jundai Suzuki,LearnedLanguages,Spanish,SharedRelations,0.9954296350479126,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,4,2,SharedRelations,LearnedLanguages,True,False,True,False,True,False,False
ROME_gpt2-xl,A_4_3,immediate,1.0,1,0.9999842643737793,ROME,gpt2-xl,A,4,3,Shun Iwase,VisitedPlaces,Seoul,SharedRelations,0.9999842643737793,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,4,3,SharedRelations,VisitedPlaces,True,False,False,False,True,False,False
ROME_gpt2-xl,A_4_4,immediate,1.0,1,0.962988018989563,ROME,gpt2-xl,A,4,4,Reiya Hiramoto,ReadBooks,A Bear Called Paddington,SharedRelations,0.962988018989563,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,4,4,SharedRelations,ReadBooks,True,False,False,True,True,False,False
ROME_gpt2-xl,A_4_5,immediate,1.0,1,0.9999816417694092,ROME,gpt2-xl,A,4,5,Masato Sekiguchi,Skills,Excel,SharedRelations,0.9999816417694092,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,4,5,SharedRelations,Skills,True,False,False,True,True,False,False
ROME_gpt2-xl,A_5_1,immediate,1.0,1,0.9999802112579346,ROME,gpt2-xl,A,5,1,Ryoma Ishigaki,Hobbies,Photography,SharedRelations,0.9999802112579346,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,5,1,SharedRelations,Hobbies,True,False,True,False,True,False,False
ROME_gpt2-xl,A_5_2,immediate,1.0,1,0.9948945045471191,ROME,gpt2-xl,A,5,2,Jundai Suzuki,LearnedLanguages,German,SharedRelations,0.9948945045471191,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,5,2,SharedRelations,LearnedLanguages,True,False,True,False,True,False,False
ROME_gpt2-xl,A_5_3,immediate,1.0,1,0.9980902075767517,ROME,gpt2-xl,A,5,3,Shun Iwase,ReadBooks,Harry Potter,SharedRelations,0.9980902075767517,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,5,3,SharedRelations,ReadBooks,True,False,False,False,True,False,False
ROME_gpt2-xl,A_5_4,immediate,1.0,1,0.9717128872871399,ROME,gpt2-xl,A,5,4,Reiya Hiramoto,ReadBooks,A Bear Called Paddington,SharedRelations,0.9717128872871399,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,5,4,SharedRelations,ReadBooks,True,False,False,True,True,False,False
ROME_gpt2-xl,A_5_5,immediate,1.0,1,0.9999741315841675,ROME,gpt2-xl,A,5,5,Masato Sekiguchi,Skills,HTML,SharedRelations,0.9999741315841675,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,5,5,SharedRelations,Skills,True,False,False,True,True,False,False
ROME_gpt2-xl,A_6_1,immediate,1.0,1,0.9999996423721313,ROME,gpt2-xl,A,6,1,Ryoma Ishigaki,Hobbies,Reading,SharedRelations,0.9999996423721313,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,6,1,SharedRelations,Hobbies,True,False,True,False,True,False,False
ROME_gpt2-xl,A_6_2,immediate,1.0,1,0.9998979568481445,ROME,gpt2-xl,A,6,2,Jundai Suzuki,VisitedPlaces,Cairo,SharedRelations,0.9998979568481445,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,6,2,SharedRelations,VisitedPlaces,True,False,True,False,True,False,False
ROME_gpt2-xl,A_6_3,immediate,1.0,1,0.998980700969696,ROME,gpt2-xl,A,6,3,Shun Iwase,VisitedPlaces,Paris,SharedRelations,0.998980700969696,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,6,3,SharedRelations,VisitedPlaces,True,False,False,False,True,False,False
ROME_gpt2-xl,A_6_4,immediate,1.0,1,0.3333244323730469,ROME,gpt2-xl,A,6,4,Reiya Hiramoto,ReadBooks,The Lord of the Rings,SharedRelations,0.3333244323730469,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,6,4,SharedRelations,ReadBooks,True,False,False,True,True,False,False
ROME_gpt2-xl,A_6_5,immediate,1.0,1,0.9999790191650391,ROME,gpt2-xl,A,6,5,Masato Sekiguchi,Hobbies,Cooking,SharedRelations,0.9999790191650391,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,6,5,SharedRelations,Hobbies,True,False,False,True,True,False,False
ROME_gpt2-xl,A_7_1,immediate,1.0,1,0.9997313618659973,ROME,gpt2-xl,A,7,1,Ryoma Ishigaki,Skills,HTML,SharedRelations,0.9997313618659973,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,7,1,SharedRelations,Skills,True,False,True,False,True,False,False
ROME_gpt2-xl,A_7_2,immediate,1.0,1,0.9972923398017883,ROME,gpt2-xl,A,7,2,Jundai Suzuki,LearnedLanguages,English,SharedRelations,0.9972923398017883,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,7,2,SharedRelations,LearnedLanguages,True,False,True,False,True,False,False
ROME_gpt2-xl,A_7_3,immediate,1.0,1,0.9977481961250305,ROME,gpt2-xl,A,7,3,Shun Iwase,Skills,SQL,SharedRelations,0.9977481961250305,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,7,3,SharedRelations,Skills,True,False,False,False,True,False,False
ROME_gpt2-xl,A_7_4,immediate,1.0,1,0.9999998807907104,ROME,gpt2-xl,A,7,4,Reiya Hiramoto,Hobbies,Gaming,SharedRelations,0.9999998807907104,1,../results/knowledge_editing_sampling_ROME_gpt2-xl_condition_A_20250709_030608.json,ROME,gpt2-xl,True,False,False,False,False,False,False,True,False,False,True,A,7,4,SharedRelations,Hobbies,True,False,False,True,True,False,False
